hireStartTime;hireEndTime;carId;clientId;clientSatisfaction;roadLength;repairsCost
02/02/1985 18:08;04/16/1985 11:23;0;1715;7;3132.0;0
07/14/2001 13:52;05/20/2002 03:25;0;1715;5;15388.2;0
07/31/2010 03:05;03/28/2011 02:45;0;1715;9;13312.3;0
11/20/2009 10:22;03/04/2010 08:02;0;1715;8;1895.2;0
01/04/2001 09:29;11/21/2001 14:19;0;1715;3;6612.6;0
05/30/2006 17:00;11/01/2006 18:58;0;1717;6;2185.5;0
07/31/2004 10:26;03/31/2005 04:35;0;1717;8;6461.4;0
04/30/1988 19:17;10/07/1988 12:28;0;1719;6;1128.9;0
02/04/1991 11:41;05/05/1991 02:24;0;1719;4;6452.5;0
05/10/1988 19:04;07/20/1988 21:50;0;1719;7;2044.8;0
01/04/1988 12:33;06/19/1988 09:30;0;1719;4;5494.6;0
01/21/2015 13:40;11/26/2015 04:45;0;1719;10;18295.2;0
09/20/1990 15:24;05/30/1991 10:40;0;1721;1;19327.0;0
08/06/1979 13:53;08/03/1980 11:10;0;1721;2;24760.8;0
12/01/1984 12:32;02/20/1985 20:09;0;1721;2;3523.5;0
02/10/1997 22:50;05/20/1997 01:11;0;1721;2;2440.2;0
11/13/1973 07:18;08/29/1974 12:25;0;1721;5;15606.0;0
03/31/1993 20:40;03/02/1994 11:27;0;1721;5;6264.5;0
10/22/2011 11:16;02/29/2012 03:44;0;1721;5;1857.6;0
06/18/2017 15:57;04/01/2018 11:01;0;1723;1;4833.4;0
10/15/2016 02:43;12/13/2016 08:48;0;1723;1;3616.7;0
01/31/2020 11:19;11/22/2020 22:40;0;1723;10;19684.0;0
02/08/2019 15:10;05/27/2019 20:17;0;1723;8;3175.2;0
08/13/2019 01:22;04/19/2020 01:44;0;1723;5;4600.0;0
05/03/2016 09:48;06/25/2016 06:00;0;1723;5;83.2;0
08/24/2001 07:42;05/10/2002 09:19;0;1725;4;17430.7;0
08/17/2007 14:31;07/21/2008 06:35;0;1727;6;15007.2;0
12/19/1997 19:07;08/11/1998 00:10;0;1729;2;12565.8;0
01/04/1998 10:12;01/14/1998 06:27;0;1729;0;467.1;0
07/22/2014 07:18;05/15/2015 07:58;0;1729;2;24829.2;0
03/13/2010 12:51;07/15/2010 13:23;0;1729;10;2046.0;0
12/30/2007 02:32;09/12/2008 21:01;0;1729;5;2827.0;0
08/05/2005 00:36;01/28/2006 19:31;0;1729;5;16438.4;0
03/02/2017 19:26;12/11/2017 12:45;0;1729;5;537.7;0
01/19/2019 13:43;06/06/2019 03:10;0;1729;10;8658.4;0
06/10/2020 07:22;07/26/2020 11:28;0;1729;2;2806.0;0
10/21/2016 22:48;02/14/2017 16:09;0;1729;8;1483.5;0
12/10/2012 06:26;06/04/2013 06:47;0;1731;6;16632.0;0
04/01/2017 05:57;09/04/2017 08:49;0;1731;6;7176.0;0
10/10/2018 15:32;04/19/2019 14:18;0;1731;6;11001.0;0
01/12/2014 08:18;08/16/2014 12:08;0;1731;4;2224.8;0
02/21/2012 10:49;03/09/2012 21:11;0;1731;8;1188.3;0
11/08/2016 22:01;01/01/2017 20:19;0;1731;4;2369.1;0
12/31/2010 06:51;07/18/2011 13:04;0;1731;4;14586.7;0
03/25/2015 19:22;07/11/2015 00:13;0;1731;5;3520.3;0
10/10/2011 02:40;09/10/2012 05:20;0;1731;9;33499.2;0
06/21/2014 08:04;12/25/2014 02:07;0;1731;7;16200.6;0
01/17/1987 15:15;07/21/1987 13:02;0;1733;0;4600.0;0
10/13/1987 17:46;08/17/1988 09:26;0;1733;2;20112.4;0
11/01/2019 03:28;04/18/2020 00:00;0;1733;10;4082.4;0
08/03/1999 23:06;10/11/1999 21:24;0;1733;0;3814.8;0
09/27/1987 20:58;06/18/1988 19:49;0;1733;4;25423.2;0
11/29/2000 00:13;06/17/2001 10:47;0;1733;3;1220.0;0
06/16/2010 04:39;01/08/2011 21:34;0;1733;1;1421.4;0
02/06/2005 10:18;09/06/2005 11:47;0;1733;6;2904.4;0
01/10/2017 08:22;05/19/2017 12:40;0;1733;2;10642.5;0
11/13/2013 20:25;01/05/2014 12:38;0;1733;9;2340.0;0
09/07/2013 13:34;10/09/2013 16:21;0;1735;4;1545.6;0
06/15/2007 22:00;01/16/2008 09:54;0;1735;5;5842.2;0
03/30/2004 23:41;08/09/2004 21:40;0;1735;7;602.6;0
05/21/2000 21:34;04/12/2001 14:38;0;1735;3;17517.5;0
02/18/1999 06:23;03/25/1999 23:18;0;1735;1;2499.0;0
02/04/2018 06:33;08/28/2018 17:43;0;1737;6;14432.0;0
10/15/2015 18:12;06/29/2016 16:43;0;1737;10;19968.9;0
11/22/2017 08:54;06/07/2018 03:48;0;1737;2;16483.6;0
06/20/2014 03:16;12/23/2014 19:58;0;1737;0;17521.2;0
09/08/2018 12:18;08/25/2019 21:06;0;1737;5;32081.4;0
05/15/2018 18:13;02/07/2019 09:35;0;1737;4;23042.1;0
05/29/2016 18:28;01/03/2017 08:46;0;1737;9;12665.8;0
11/04/2012 09:48;11/14/2012 19:38;0;1739;6;180.0;0
10/20/2013 23:10;12/08/2013 08:33;0;1739;10;3796.8;0
11/12/2020 07:46;11/22/2020 22:40;0;1741;9;531.0;0
07/28/2017 14:15;10/31/2017 13:14;0;1741;3;1344.2;0
02/27/2016 03:55;07/29/2016 09:32;0;1741;1;5553.9;0
10/08/2019 11:03;08/09/2020 02:03;0;1741;10;25498.0;0
07/10/1982 10:50;03/10/1983 23:44;0;1743;0;19075.5;0
04/16/1996 21:01;11/27/1996 00:15;0;1743;5;21145.6;0
05/25/2011 05:23;01/14/2012 07:28;0;1743;0;13525.2;0
06/25/2017 03:51;12/02/2017 23:55;0;1743;0;12176.0;0
10/04/2002 06:36;07/01/2003 22:47;0;1743;10;8802.0;0
09/16/2016 18:05;02/22/2017 19:14;0;1743;5;10637.1;0
07/30/1987 13:28;10/23/1987 08:30;0;1743;8;4384.8;0
10/13/2020 19:20;11/22/2020 22:40;0;1745;8;3752.0;0
07/31/2019 13:03;07/02/2020 01:13;0;1745;2;10416.0;0
02/23/2020 18:20;10/11/2020 02:34;0;1745;7;14904.0;0
02/13/2020 20:53;06/28/2020 17:05;0;1745;4;1309.5;0
08/14/2017 08:41;09/22/2017 00:59;0;1747;6;976.6;0
02/18/2016 10:40;12/26/2016 00:48;0;1747;1;25564.2;0
04/22/2018 22:08;05/22/2018 04:56;0;1747;3;1655.9;0
07/09/2019 22:06;12/08/2019 14:21;0;1747;0;6462.8;0
06/17/2017 00:04;08/04/2017 05:44;0;1747;9;67.2;0
08/21/2020 22:41;08/24/2020 00:31;0;1747;4;118.0;0
10/23/2016 11:07;07/19/2017 22:06;0;1747;9;11593.9;0
06/20/2017 12:48;04/27/2018 02:50;0;1747;8;15066.0;0
01/17/2017 11:45;06/15/2017 00:48;0;1749;4;10996.4;0
11/12/2002 15:07;07/06/2003 04:18;0;1749;8;9447.0;0
03/31/2005 08:05;10/04/2005 18:49;0;1749;2;9705.3;0
07/17/2014 00:21;10/11/2014 23:58;0;1749;2;2700.4;0
11/19/2014 05:37;01/19/2015 00:20;0;1749;7;1350.0;0
06/26/2005 13:42;03/17/2006 03:58;0;1749;3;3708.3;0
07/10/2000 18:31;10/28/2000 23:12;0;1751;3;2673.0;0
09/26/1989 15:49;06/27/1990 00:53;0;1753;10;16789.5;0
10/23/1989 02:49;11/13/1989 20:40;0;1753;6;1089.9;0
01/01/2002 04:34;05/22/2002 00:14;0;1753;7;7966.0;0
05/09/2007 01:47;02/11/2008 01:51;0;1753;5;12899.2;0
06/27/1991 13:40;06/17/1992 00:12;0;1755;7;6248.0;0
05/22/2008 00:41;04/05/2009 09:17;0;1757;8;24040.8;0
11/26/1996 01:54;01/01/1997 23:13;0;1759;8;1594.8;0
08/14/1998 04:31;01/28/1999 01:35;0;1759;8;13844.4;0
07/08/1991 15:34;09/16/1991 01:22;0;1759;2;4816.2;0
07/29/2012 19:19;09/22/2012 08:14;0;1761;10;588.6;0
06/26/2011 16:37;05/29/2012 12:28;0;1761;8;8189.1;0
10/24/1999 23:34;08/07/2000 23:36;0;1763;6;21600.0;0
10/24/2004 08:55;06/26/2005 03:01;0;1763;3;6295.2;0
08/16/2009 11:50;02/03/2010 11:39;0;1763;7;3893.0;0
11/23/2014 05:53;08/27/2015 11:42;0;1763;2;14514.8;0
12/14/1997 23:45;11/04/1998 22:33;0;1763;7;4795.2;0
09/18/2000 06:57;05/23/2001 21:55;0;1763;8;23119.2;0
08/24/2001 00:03;07/05/2002 02:08;0;1763;5;9702.0;0
04/28/2011 15:49;07/05/2011 19:53;0;1763;10;40.8;0
01/15/2015 05:16;11/15/2015 09:28;0;1763;4;7691.2;0
08/21/2016 20:53;09/08/2016 04:52;0;1763;8;375.7;0
12/24/1982 22:28;09/06/1983 10:16;0;1765;6;18283.5;0
06/17/2000 21:31;06/13/2001 08:40;0;1767;0;25056.0;0
01/02/1998 10:44;01/20/1998 02:50;0;1767;7;52.7;0
10/25/2007 01:04;09/28/2008 15:23;0;1767;5;25526.7;0
01/13/2019 02:27;04/20/2019 08:50;0;1767;4;9040.4;0
10/12/2012 12:03;07/14/2013 14:51;0;1767;5;19250.0;0
06/09/2014 13:18;08/06/2014 05:56;0;1767;5;4229.4;0
05/28/2010 08:13;02/03/2011 23:16;0;1767;10;15160.4;0
10/07/2017 13:15;08/25/2018 14:36;0;1767;8;6343.4;0
12/13/2013 08:34;09/06/2014 00:06;0;1767;4;15002.4;0
12/27/1979 12:48;03/17/1980 15:35;0;1769;10;5791.5;0
04/20/2009 07:03;05/06/2009 02:36;0;1769;0;90.0;0
02/26/1982 10:46;07/20/1982 00:52;0;1769;6;4547.4;0
05/27/1988 12:41;07/11/1988 18:55;0;1769;3;3069.0;0
05/28/2011 14:57;06/07/2011 18:28;0;1769;10;49.0;0
06/06/2020 18:56;06/18/2020 02:49;0;1769;10;717.2;0
08/20/2012 17:24;11/13/2012 22:55;0;1771;3;1725.5;0
09/29/2020 13:52;11/22/2020 22:40;0;1771;7;3439.8;0
05/20/2018 18:08;11/08/2018 13:32;0;1771;10;8669.7;0
10/10/2007 10:18;03/08/2008 06:57;0;1771;8;1519.8;0
05/08/2018 23:29;11/10/2018 07:18;0;1771;8;12617.0;0
06/13/2015 14:00;07/19/2015 14:17;0;1771;7;2782.8;0
12/12/1986 19:54;01/22/1987 08:12;0;1773;2;2132.0;0
08/30/1990 21:27;06/24/1991 13:00;0;1773;1;25452.9;0
11/07/2005 15:18;07/22/2006 22:00;0;1773;9;15985.4;0
02/28/2007 03:07;05/31/2007 13:44;0;1775;9;2097.6;0
07/18/1984 10:26;10/07/1984 01:27;0;1777;4;5680.0;0
10/11/2018 07:19;02/17/2019 20:41;0;1777;2;2076.9;0
06/27/2002 08:20;02/22/2003 08:48;0;1777;4;21024.0;0
01/29/2017 13:14;09/23/2017 04:54;0;1777;5;11210.0;0
04/18/1993 21:14;02/16/1994 22:54;0;1777;0;5745.6;0
09/05/1996 19:19;04/14/1997 01:16;0;1777;1;2222.0;0
12/18/1994 09:16;01/25/1995 11:32;0;1777;3;642.2;0
06/09/2004 22:58;04/03/2005 22:09;0;1779;8;22898.7;0
04/24/2020 12:55;07/16/2020 12:50;0;1779;4;1082.4;0
10/12/2008 22:14;11/22/2008 09:54;0;1779;6;2212.0;0
12/31/2006 06:51;01/31/2007 21:36;0;1779;7;1224.5;0
04/10/2015 20:06;10/02/2015 19:14;0;1781;10;13050.0;0
03/22/2014 06:31;12/07/2014 18:26;0;1781;8;6266.0;0
01/15/2019 20:59;11/26/2019 13:57;0;1781;2;5903.2;0
03/14/2019 03:32;10/29/2019 03:24;0;1781;4;4628.4;0
06/01/1978 11:42;10/24/1978 16:18;0;1783;10;2001.0;0
05/05/1998 08:20;06/08/1998 01:33;0;1783;2;62.7;0
09/04/2014 03:00;11/16/2014 05:11;0;1783;2;1766.6;0
02/24/1993 06:07;10/10/1993 20:15;0;1783;10;15914.4;0
12/30/1983 19:20;04/29/1984 09:00;0;1783;9;2232.0;0
09/15/2002 20:01;02/12/2003 23:23;0;1783;5;11940.0;0
04/10/1963 23:48;01/14/1964 03:38;0;1783;3;13344.0;0
03/02/1979 10:41;10/11/1979 10:00;0;1783;3;20601.6;0
12/18/2009 21:13;05/21/2010 11:10;0;1783;1;5232.6;0
08/28/2019 18:31;08/21/2020 05:10;0;1785;8;29141.2;0
06/15/2020 05:57;09/12/2020 21:11;0;1785;1;2741.2;0
09/13/2016 18:04;11/30/2016 17:12;0;1785;5;3441.9;0
01/30/2019 11:49;04/24/2019 11:50;0;1785;4;3200.4;0
06/27/2009 17:42;01/20/2010 11:08;0;1787;9;12380.6;0
10/19/2008 02:07;10/04/2009 08:58;0;1787;10;25655.0;0
08/28/2005 18:53;05/12/2006 04:50;0;1787;4;15078.4;3300
10/21/2005 18:05;09/01/2006 16:06;0;1787;9;5055.4;0
10/14/2018 04:46;10/01/2019 18:45;0;1787;9;11862.4;0
04/02/2001 15:44;11/06/2001 05:56;0;1787;0;6184.5;0
01/29/2013 08:11;04/16/2013 14:02;0;1787;10;1624.7;0
09/18/2011 14:29;08/10/2012 22:58;0;1787;9;14616.9;0
02/15/2004 13:27;09/09/2004 17:32;0;1787;1;4367.7;0
03/16/2017 08:24;04/24/2017 04:37;0;1789;4;3625.2;0
08/20/1994 17:06;11/08/1994 11:30;0;1789;4;6383.2;0
10/30/2012 17:09;08/28/2013 16:24;0;1789;6;15802.5;0
04/23/2005 00:02;01/17/2006 02:56;0;1789;3;16462.8;0
07/20/1998 06:55;11/19/1998 13:22;0;1789;6;7893.4;0
09/06/2012 08:16;03/25/2013 16:59;0;1789;2;16780.0;0
03/26/2018 09:13;10/14/2018 07:51;0;1789;10;4020.0;0
04/16/1997 00:38;10/28/1997 14:04;0;1789;4;15385.5;0
07/17/1998 08:29;02/04/1999 07:23;0;1791;0;12220.8;0
03/16/1972 00:28;12/24/1972 16:39;0;1791;9;19725.1;0
09/03/2000 21:41;12/03/2000 09:07;0;1791;1;1395.0;0
11/28/2003 07:29;12/14/2003 23:21;0;1791;4;113.6;0
04/06/1967 10:22;01/26/1968 16:04;0;1791;10;25989.5;0
12/31/1972 00:33;07/22/1973 00:20;0;1791;10;4444.0;0
07/26/1990 23:11;10/06/1990 06:57;0;1791;10;4409.1;0
09/02/1967 03:08;03/16/1968 06:27;0;1791;3;9682.4;0
12/04/2015 04:24;04/14/2016 07:49;0;1791;2;8527.2;0
04/29/2018 03:06;01/08/2019 17:54;0;1793;7;16205.2;0
07/04/2018 03:59;09/06/2018 02:26;0;1793;2;5833.8;0
03/09/2019 16:12;07/22/2019 11:25;0;1793;2;4395.2;0
07/15/2018 21:08;04/03/2019 20:46;0;1793;5;13467.6;0
11/15/2018 04:55;11/28/2018 12:55;0;1793;8;1219.4;0
11/03/2018 22:29;09/08/2019 23:33;0;1793;4;27099.3;0
06/11/2016 20:18;04/07/2017 03:54;0;1793;6;867.1;0
11/04/1994 00:35;08/14/1995 04:23;0;1795;8;12253.9;0
08/25/1990 17:38;04/23/1991 21:59;0;1795;7;4627.2;0
12/11/2016 07:44;05/16/2017 05:30;0;1795;6;3875.0;0
07/28/1995 14:33;08/07/1995 09:11;0;1795;1;208.8;0
02/17/2002 23:25;10/17/2002 10:52;0;1795;5;8049.4;0
04/28/2009 05:03;08/05/2009 03:43;0;1795;10;8388.8;0
03/06/2001 10:37;05/17/2001 05:56;0;1795;7;3741.7;0
10/05/1995 08:05;12/14/1995 00:22;0;1795;9;3180.9;0
01/20/2007 07:34;10/21/2007 01:15;0;1795;7;13185.9;0
04/30/1996 21:27;04/17/1997 05:47;0;1795;0;14355.9;0
01/24/1983 20:29;02/27/1983 22:14;0;1797;9;2349.4;0
11/07/1961 22:30;01/25/1962 20:07;0;1797;8;101.4;0
01/16/2003 04:46;03/05/2003 01:45;0;1797;8;3661.3;0
10/15/1984 22:46;03/03/1985 12:25;0;1799;2;786.6;0
12/27/1969 17:29;05/21/1970 23:32;0;1799;2;10135.5;0
08/07/1964 08:09;03/29/1965 23:00;0;1799;5;10179.0;0
12/09/1974 17:27;05/27/1975 18:56;0;1799;7;354.9;0
04/05/1999 05:13;12/24/1999 21:36;0;1799;3;17358.0;0
02/15/1999 02:54;04/21/1999 02:18;0;1799;6;3219.2;0
04/02/1986 18:38;10/10/1986 20:31;0;1799;0;14420.5;0
07/15/2003 18:39;09/08/2003 13:23;0;1799;10;1441.8;0
08/14/1973 07:00;08/12/1974 06:29;0;1799;2;7891.6;0
02/17/2017 08:39;04/29/2017 05:07;0;1799;8;3416.0;0
03/24/2016 10:29;07/18/2016 15:08;0;1801;5;4953.2;0
06/28/2017 21:15;02/21/2018 15:56;0;1803;10;6564.9;0
03/21/2020 08:37;11/22/2020 22:40;0;1803;0;16359.0;0
10/17/2020 18:25;11/22/2020 22:40;0;1803;5;1072.8;0
11/24/2019 01:00;10/07/2020 01:58;0;1803;1;15582.0;0
07/25/2018 13:59;05/10/2019 22:51;0;1803;9;14161.0;0
11/14/2017 06:36;03/21/2018 10:44;0;1803;0;1104.9;0
09/10/2020 18:15;11/22/2020 22:40;0;1803;1;2233.8;0
07/12/2004 14:30;04/15/2005 00:49;0;1805;10;16201.2;0
02/02/2003 10:12;03/08/2003 21:31;0;1807;9;23.8;0
03/22/2009 14:05;05/05/2009 11:49;0;1807;3;3272.3;0
09/01/1995 06:51;11/28/1995 08:15;0;1807;2;4347.2;0
06/10/2002 12:01;02/08/2003 06:02;0;1807;6;21271.8;0
10/15/1998 07:19;12/14/1998 15:40;0;1807;8;4680.0;400
01/08/1991 22:43;12/17/1991 13:41;0;1807;8;9234.0;0
08/03/2008 01:54;07/08/2009 09:38;0;1809;8;21357.0;0
01/26/1995 07:16;06/24/1995 05:19;0;1809;5;14163.6;0
09/18/1996 05:16;03/07/1997 19:45;0;1809;10;14688.0;0
10/17/2000 11:18;08/21/2001 00:34;0;1809;6;10468.7;0
11/28/1999 15:16;12/23/1999 16:39;0;1809;0;162.5;0
08/26/2017 07:13;09/28/2017 08:32;0;1809;0;1798.5;0
10/13/1991 05:42;05/03/1992 04:30;0;1809;6;12806.8;0
03/13/2013 15:33;08/29/2013 19:24;0;1809;5;3126.5;0
09/11/2000 18:04;12/19/2000 07:38;0;1809;6;9025.8;0
06/27/2007 04:09;10/25/2007 21:12;0;1809;5;10752.0;0
05/07/2017 09:47;03/19/2018 22:22;0;1811;5;17696.0;0
01/07/1992 18:13;08/20/1992 07:42;0;1811;7;19372.5;0
03/12/1960 10:24;08/14/1960 02:02;0;1811;9;5744.2;0
07/21/1994 01:50;03/17/1995 11:20;0;1811;0;3776.2;0
08/10/2014 19:54;03/29/2015 05:20;0;1813;8;5405.0;0
01/28/2016 05:52;06/07/2016 12:41;0;1813;1;11082.6;0
02/02/2018 05:33;06/19/2018 13:40;0;1813;9;12138.2;0
10/03/2009 13:01;07/12/2010 21:51;0;1815;0;21967.8;0
12/21/2013 23:43;06/03/2014 20:49;0;1815;0;8916.1;0
02/07/2018 13:41;12/28/2018 17:15;0;1815;1;6220.8;0
02/14/2018 08:14;12/27/2018 21:54;0;1817;3;30588.8;0
03/05/2017 06:48;07/03/2017 04:05;0;1817;6;11233.6;0
07/08/2018 19:26;09/24/2018 10:18;0;1817;5;2140.6;0
03/02/2014 14:53;06/26/2014 02:41;0;1817;0;9395.5;0
08/18/2019 18:23;03/08/2020 01:59;0;1817;0;16867.0;0
06/21/2011 01:35;12/25/2011 20:22;0;1817;0;14399.0;0
08/21/2011 07:29;08/04/2012 00:47;0;1817;7;9361.2;0
05/21/2000 00:38;03/30/2001 01:40;0;1819;6;12613.9;0
05/01/1995 16:01;11/28/1995 06:40;0;1819;8;13503.0;0
07/05/2008 14:14;09/09/2008 03:36;0;1819;9;5089.5;0
04/03/2018 07:36;10/27/2018 10:15;0;1819;1;6437.7;0
05/31/2000 12:27;02/24/2001 06:30;0;1819;0;17714.8;0
07/26/2014 14:28;08/30/2014 15:55;0;1819;10;1760.5;0
03/04/2019 23:36;08/28/2019 22:23;0;1821;10;9433.6;0
05/11/2018 02:04;08/03/2018 23:14;0;1821;10;7711.2;0
10/30/2019 06:57;11/06/2019 07:22;0;1821;0;482.3;0
09/03/2019 06:35;11/19/2019 08:01;0;1821;8;6144.6;0
12/18/2017 06:45;01/04/2018 17:39;0;1821;2;316.2;0
04/11/2020 23:18;09/11/2020 19:58;0;1821;2;12859.2;0
05/14/2019 05:32;02/08/2020 07:19;0;1821;0;9099.0;0
11/13/2016 03:05;06/24/2017 08:01;0;1821;3;7537.4;0
07/12/2015 01:54;03/20/2016 19:11;0;1821;7;14364.0;0
12/05/1978 22:22;02/12/1979 02:24;0;1823;1;2237.2;0
02/03/1978 19:37;10/27/1978 19:51;0;1823;5;25216.8;0
01/08/1994 06:25;09/08/1994 17:42;0;1825;8;18200.7;0
12/23/2017 21:35;02/04/2018 22:56;0;1825;9;137.6;0
03/28/1988 12:21;05/11/1988 12:14;0;1825;5;1616.8;0
05/18/1974 22:09;02/24/1975 15:13;0;1825;0;8345.7;0
07/23/1999 04:06;09/08/1999 17:03;0;1825;3;559.3;0
07/06/2016 21:11;10/16/2016 01:03;0;1825;8;6979.1;0
01/30/1979 17:00;09/05/1979 02:49;0;1825;4;9461.2;0
11/05/2013 19:30;08/18/2014 12:21;0;1825;0;23227.5;0
11/14/1996 21:53;01/29/1997 03:28;0;1827;4;6735.0;0
04/30/1993 11:30;04/14/1994 01:53;0;1827;1;3410.4;0
01/17/2020 05:03;02/20/2020 01:17;0;1827;4;3118.5;0
10/10/2018 09:49;06/05/2019 15:55;0;1829;4;4284.0;0
05/04/2011 06:13;08/08/2011 11:57;0;1831;1;3052.8;0
03/25/1990 21:31;05/03/1990 11:04;0;1831;8;19.0;0
06/21/1994 20:54;08/30/1994 00:30;0;1831;7;6196.2;0
12/23/2010 23:02;10/08/2011 03:49;0;1831;0;15552.0;0
05/04/2000 15:36;02/27/2001 05:07;0;1831;1;6168.6;0
09/28/2020 07:14;11/04/2020 05:53;0;1833;7;1332.0;0
09/09/2018 18:40;10/22/2018 03:09;0;1833;5;3519.6;0
09/17/2018 04:10;09/21/2018 11:25;0;1833;2;233.6;0
07/22/2020 21:50;11/22/2020 22:40;0;1833;1;11156.1;0
06/11/2020 18:57;08/04/2020 03:57;0;1833;3;614.8;0
02/11/2019 21:36;08/16/2019 23:38;0;1833;1;5803.2;0
02/21/2019 22:55;12/16/2019 23:18;0;1833;7;25806.8;0
04/16/2019 07:42;12/09/2019 09:33;0;1833;2;4455.6;0
11/04/2020 23:43;11/22/2020 22:40;0;1833;3;96.9;0
06/08/2005 01:19;01/11/2006 11:35;0;1835;10;20311.2;0
07/14/1987 18:51;06/26/1988 14:53;0;1835;10;18217.5;0
05/31/2009 11:41;01/25/2010 09:23;0;1835;2;16731.4;0
10/02/1988 15:48;08/16/1989 02:29;0;1835;3;4564.8;0
11/14/2012 10:08;10/13/2013 16:21;0;1835;10;9623.7;0
12/29/1994 10:48;05/24/1995 14:49;0;1837;6;10161.6;0
04/10/2008 18:21;07/17/2008 02:55;0;1837;4;3016.7;0
01/04/2019 11:46;06/27/2019 00:51;0;1837;8;3356.2;0
10/17/2017 04:39;07/23/2018 16:37;0;1837;7;21092.4;0
12/20/2005 03:52;04/24/2006 23:08;0;1837;8;5250.0;0
08/21/2016 21:43;02/01/2017 20:40;0;1837;5;1890.8;0
11/24/2004 10:40;02/10/2005 15:12;0;1837;4;4547.4;0
10/09/2003 01:52;10/22/2003 00:05;0;1837;3;544.8;0
09/25/1988 20:39;02/03/1989 10:38;0;1837;1;11323.0;0
07/27/2018 20:41;08/28/2018 17:10;0;1839;7;173.6;0
05/29/1988 04:07;10/21/1988 12:31;0;1839;8;5060.5;0
03/07/1986 15:13;01/02/1987 18:43;0;1839;0;9812.6;0
02/21/2003 23:20;01/08/2004 01:24;0;1839;9;0.0;0
06/29/2012 21:13;03/31/2013 01:07;0;1839;8;876.8;0
10/07/2010 08:28;11/04/2010 10:21;0;1839;4;700.0;0
10/03/2016 12:06;06/30/2017 11:34;0;1839;2;11997.4;0
05/15/2014 13:26;09/27/2014 15:16;0;1839;5;8977.5;0
09/17/2016 13:26;03/06/2017 21:14;0;1841;6;16371.0;0
09/17/2018 02:21;05/18/2019 01:13;0;1841;3;17278.8;0
07/28/2019 01:04;01/07/2020 06:27;0;1841;2;11931.6;0
12/13/2017 13:51;02/06/2018 15:42;0;1841;10;1820.5;0
09/09/2020 08:21;11/22/2020 22:40;0;1841;6;6689.6;0
10/03/2015 02:21;07/16/2016 22:20;0;1841;8;975.8;0
03/13/2019 12:38;05/16/2019 01:18;0;1841;10;2633.4;0
03/08/2019 03:36;12/15/2019 13:58;0;1841;7;20078.4;0
06/09/2020 21:11;11/22/2020 22:40;0;1841;9;10939.4;0
05/18/2003 05:28;10/04/2003 14:40;0;1843;2;11189.5;0
12/23/2014 13:53;05/08/2015 12:03;0;1843;3;11745.0;0
03/11/2004 21:00;09/25/2004 16:58;0;1843;0;11544.2;0
01/21/1986 10:09;05/06/1986 04:41;0;1845;7;7217.6;0
10/07/2010 12:16;01/15/2011 17:31;0;1847;5;5410.0;0
07/08/1993 20:37;08/01/1993 18:51;0;1847;2;163.3;0
07/09/1992 05:32;11/24/1992 22:50;0;1847;5;8266.2;0
03/01/2010 00:29;11/08/2010 01:08;0;1847;7;24267.6;0
02/09/2009 15:23;03/28/2009 13:26;0;1847;2;1108.6;0
09/27/1999 21:08;07/07/2000 12:48;0;1847;6;6084.5;0
12/12/1996 23:25;05/09/1997 20:53;0;1849;7;14332.5;0
07/06/1991 09:54;07/08/1991 16:08;0;1849;3;112.8;0
06/28/2000 02:32;02/25/2001 08:42;0;1849;1;22288.2;0
06/21/2004 16:01;12/02/2004 00:14;0;1849;2;9160.6;0
07/30/2013 06:49;02/25/2014 01:11;0;1849;6;2863.3;0
06/20/2016 19:26;01/26/2017 23:11;0;1849;1;15444.0;0
01/23/2009 07:45;08/28/2009 21:27;0;1851;6;9005.5;0
08/01/2010 23:52;02/05/2011 10:04;0;1851;9;18550.4;0
02/23/2020 09:19;10/18/2020 01:25;0;1851;3;22870.5;0
09/29/2020 01:21;11/22/2020 22:40;0;1851;0;4698.0;0
09/19/2020 07:22;11/22/2020 22:40;0;1851;1;3936.0;0
09/22/2017 20:39;10/10/2017 20:48;0;1851;5;75.6;0
01/17/2008 07:41;08/04/2008 12:05;0;1851;1;15160.0;0
11/28/2016 07:01;04/26/2017 18:21;0;1851;2;3143.9;0
01/07/2014 07:34;03/25/2014 14:43;0;1851;2;4219.6;0
02/23/1983 04:05;05/05/1983 23:31;0;1853;10;333.7;0
08/15/1979 02:48;03/25/1980 22:17;0;1853;4;8005.7;0
08/13/2012 22:36;10/23/2012 14:05;0;1853;7;2863.0;0
03/05/2000 19:09;07/21/2000 04:44;0;1853;2;5069.0;0
03/29/1974 16:17;08/21/1974 01:38;0;1853;7;4636.8;0
10/12/2000 09:04;05/02/2001 08:20;0;1853;5;723.6;0
12/08/1993 13:32;07/05/1994 10:41;0;1853;7;5366.4;0
07/05/1996 16:39;01/29/1997 08:42;0;1853;1;7762.5;0
11/25/2010 22:15;06/19/2011 20:08;0;1855;7;9655.5;0
07/17/2005 09:46;02/10/2006 23:20;0;1855;2;19468.8;0
05/24/1994 14:09;02/10/1995 13:03;0;1855;5;12136.5;0
07/18/1993 21:52;05/11/1994 23:22;0;1855;1;19215.9;0
03/12/2016 11:34;06/29/2016 05:51;0;1855;10;6825.6;0
09/15/1997 01:50;08/12/1998 11:05;0;1855;5;33.1;0
03/02/2000 22:31;11/05/2000 15:05;0;1855;7;617.5;0
09/06/2011 13:01;01/20/2012 12:22;0;1855;2;11839.5;0
